Property_ID,Habitability_score
0x23a3,63.17
0x6950,71.76
0x1d2e,38.65
0x50ca,72.27
0xc543,53.15
0xc525,26.99
0x4866,86.21
0x1c03,79.03
0x7e12,78.54
0x69d9,85.98
0x80ef,93.17
0xa65c,67.77
0x21fe,70.61
0x1e7d,73.56
0x44a4,88.55
0x5c55,78.51
0x49c2,72.36
0x11dc,80.4
0xcf2,88.29
0x2d88,82.25
0xbbd8,91.19
0x7185,71.45
0x3428,71.48
0x2b0c,87.25
0x779f,87.25
0x22ca,35.47
0xbdcf,72.66
0x4141,67.59
0x34c2,74.6
0x6a82,79.55
0x5865,70.54
0x713e,81.06
0x5fa7,77.14
0xc16c,91.05
0xb4b8,78.34
0x64d4,80.57
0x49b0,65.65
0x1cc8,66.87
0xaf57,67.64
0x4eba,86.2
0x65c3,64.78
0x3e0a,92.33
0x8e23,79.68
0xf02,81.87
0x40b9,73.63
0x5854,84.66
0xd38,74.45
0x5200,70.61
0x5cb0,83.11
0x66ec,63.1
0x20c5,78.19
0x5b4b,77.89
0xa2ac,43.58
0x4ad6,82.84
0x2ea8,74.76
0x5ab6,34.46
0x6609,87.5
0x5a72,71.59
0xb6c6,46.38
0x3317,81.07
0x61e,79.76
0x92a,40.26
0x1dce,69.48
0x6c8b,93.23
0x30b8,83.52
0x75f5,80.07
0x3081,70.25
0xb5b1,68.69
0x1a40,67.61
0x2f21,82.4
0x651b,85.43
0xb4c2,96.56
0x7da4,84.27
0x15dd,83.83
0x2ecb,86.02
0x2fc6,67.98
0x3d4d,68.14
0x8577,75.87
0x76de,81.14
0x4ec2,72.21
0x7ac5,75.97
0xa4c2,76.28
0x8901,64.98
0x9dc3,84.22
0x8bf3,74.53
0xb08d,68.11
0x2565,89.56
0xbaad,91.35
0x35a4,67.1
0x8498,74.92
0x1b92,78.34
0x396c,23.14
0x3150,84.48
0xbac9,79.49
0x5668,75.08
0x1ca8,74.03
0x61b9,80.25
0x8c19,58.42
0x552f,86.98
0x3caf,71.79
0x1622,70.02
0xa0c2,77.84
0x2f51,81.16
0x9aea,66.6
0xb167,87.87
0xbd77,66.12
0x20be,77.65
0xb72c,70.71
0xb7c3,59.74
0xb29d,77.51
0x7f68,80.72
0x48e0,45.58
0x700,69.93
0x95cc,87.52
0x23c3,79.67
0xad19,69.75
0x4792,76.96
0xa2ce,72.05
0x98aa,77.85
0xb15e,84.56
0x92df,76.14
0xa6a6,75.88
0x3477,77.83
0x1fdf,72.39
0xa31,90.8
0x3e6c,72.63
0x99eb,89.13
0x5c69,67.73
0xac9,33.48
0xada0,73.16
0x53d8,33.16
0xbd15,70.73
0xbc19,82.49
0xb4b0,39.85
0x7bba,84.85
0x5f86,90.12
0xadb2,80.88
0x20ef,80.32
0x93b5,72.19
0xb213,87.87
0x9fdd,73.16
0x8886,71.43
0x1ab9,84.88
0x7d4d,73.31
0x6703,82.1
0xa691,94.71
0x1851,64.59
0xb13a,85.93
0x3286,86.16
0x5f3e,74.11
0x7b93,67.15
0x7de3,92.17
0xa89b,78.54
0xb850,79.85
0x6958,84.61
0x67b8,76.9
0x2d45,93.15
0x6e96,85.82
0x80ae,83.11
0x783c,83.21
0x7698,73.55
0xc2d7,63.84
0x93ba,79.45
0xb9c0,78.68
0x9289,82.24
0xab18,77.78
0xc5a7,62.78
0x9bb4,74.56
0x5272,88.35
0x24a3,85.25
0xac8e,81.28
0x79a1,83.66
0x2956,85.51
0x50b3,89.28
0x73fa,37.94
0x3a21,76.59
0x61ef,60.2
0x6207,73.06
0xb1f1,88.67
0xc28e,80.11
0x6269,82.88
0xaa51,73.64
0xc4f6,42.75
0x606,67.86
0x7406,79.87
0x9aaf,85.67
0xb62e,72.9
0x4f98,81.3
0xb0d9,74.08
0xc6e1,70.71
0xb9ef,63.92
0x92f2,65.38
0xbbab,89.08
0x64dd,36.53
0x7177,79.2
0x4e7e,81.38
0x7063,70.84
0x7369,79.67
0x562f,81.83
0x8a45,79.35
0x242a,86.96
0x258b,87.25
0x25ce,63.26
0x8644,56.12
0x2138,78.54
0xabe6,80.73
0x4fcb,79.52
0x8d98,76.49
0x6bf6,73.43
0x4cb5,29.96
0x1843,82.12
0x8de6,84.21
0x3c32,83.94
0x4ded,88.13
0x68f3,77.54
0x407a,29.88
0x663c,77.94
0x19ba,71.64
0x4912,68.52
0xb0af,76.27
0x28c1,84.84
0x7701,62.35
0x38d5,84.5
0x849,37.46
0xc68,75.35
0x9f3b,91.8
0x6b07,83.49
0x5424,38.81
0x1a88,72.85
0xc708,75.28
0x5806,75.93
0xbd87,66.66
0x4237,80.41
0x33f9,69.45
0x56d4,71.44
0x4ce0,78.47
0x8779,73.72
0x3e0f,30.42
0x6b27,72.51
0xa3f1,48.94
0x627f,77.52
0x6277,87.93
0xbddc,87.51
0xb04e,85.31
0x7435,75.56
0x389c,67.94
0x12ad,81.58
0x8021,43.99
0x90be,70.07
0x532b,87.66
0x13d0,79.44
0x70d7,68.82
0x5054,61.71
0x2cf3,80.78
0xb622,69.24
0x9061,77.11
0x3426,79.0
0x8458,71.42
0x7444,89.59
0x11f7,80.67
0x676f,37.84
0xc82b,67.33
0xa8b,94.6
0x6ac2,84.98
0x1530,70.76
0x9f4d,78.03
0x2c4d,71.44
0x8cfd,70.69
0xb452,74.79
0x9f85,73.51
0x9220,87.25
0xc597,86.2
0x853a,49.08
0x9ac3,81.71
0x591f,84.22
0x70bb,72.74
0x38e3,78.62
0x5b32,72.28
0x3878,76.91
0x91d1,73.28
0x1160,76.6
0x1f80,89.05
0x2148,91.71
0x5bb0,60.3
0x1743,23.91
0x2f44,60.64
0x5175,77.76
0x6125,80.81
0x8252,82.68
0xbaff,90.18
0x7951,75.74
0x1b05,66.21
0x12fc,68.56
0x7e0c,88.44
0xc8c5,80.65
0xb06c,73.66
0x4661,62.49
0x6a13,66.89
0x201c,83.85
0x8aff,58.23
0x86e8,22.14
0x1f3e,76.4
0x59a2,71.72
0x768,78.2
0xaa84,65.37
0xb623,42.71
0x2c16,72.16
0x2c60,69.35
0x65e6,86.88
0x2644,67.17
0x5953,72.39
0xbda6,75.65
0x2d92,72.52
0x580b,40.32
0x10e3,89.48
0xc53a,63.86
0x583a,74.39
0x3fac,67.97
0x13d5,93.46
0x338e,78.09
0x85e6,73.54
0x74ad,70.85
0x8565,82.92
0xc5ce,73.72
0x2a11,72.81
0x269f,86.21
0x5ac3,88.89
0x7dad,83.14
0x8596,84.21
0x5b5b,78.18
0x6526,72.83
0xa829,74.98
0x83c8,73.89
0x7258,82.14
0x493c,88.01
0x7980,82.87
0x8b0d,82.61
0xbf4c,84.8
0x823e,74.08
0x15b2,34.13
0x8a32,75.92
0xb326,68.01
0xdc9,67.75
0x7407,84.91
0x95c6,58.78
0x98a1,73.55
0x3d80,78.78
0x31ef,41.28
0x687c,45.93
0x88f4,73.97
0xb2f8,62.03
0x8d02,29.54
0x8fc4,72.58
0x3a70,67.43
0xc028,74.33
0xd30,81.07
0x6b6d,75.8
0x1206,86.74
0x9748,73.79
0xc0bf,77.97
0xa40b,84.9
0x4240,63.75
0x85be,71.87
0x3310,85.35
0x711a,77.33
0x48ff,59.76
0x7315,81.26
0x6906,81.71
0x3893,87.86
0xc01a,87.08
0x7d42,31.89
0x82e2,78.56
0x770b,70.99
0x511c,47.26
0xa93,75.51
0x1810,76.76
0x97ee,83.91
0xab6e,84.98
0x1edd,82.19
0x73d7,71.1
0x774,79.32
0xc253,78.16
0x12f3,83.28
0xc264,78.08
0x6b6b,75.39
0x64ee,72.34
0x8a6f,66.74
0x2a83,76.8
0x491d,79.47
0x71c,71.97
0x1225,84.8
0x40a5,91.17
0x6779,82.84
0x3017,78.06
0x7c5f,83.51
0x3942,74.82
0x2ea2,79.38
0x97a7,90.11
0xc91d,85.37
0x7a27,80.54
0x6134,73.25
0x7a00,69.45
0xbcb3,66.28
0x1d92,55.04
0x66bc,95.18
0xbe1b,72.81
0x9c07,72.09
0x27f4,67.55
0x256b,74.01
0x9551,78.52
0x2dbb,69.69
0x84ff,69.56
0x3115,82.72
0xb0d5,78.67
0x3fbe,75.57
0x8525,75.21
0x21a3,74.45
0x8066,75.87
0x84e,73.9
0x95e3,71.04
0x44e9,78.33
0x3c22,73.16
0x6ea2,89.6
0x8900,62.48
0x23a5,80.12
0x5e99,70.09
0x95a1,75.14
0x52e9,75.39
0x397c,89.86
0xa889,90.72
0x2a39,65.71
0x61ce,70.17
0x6367,67.89
0xaeb0,77.31
0x577a,61.99
0x71a7,65.13
0x6a33,76.52
0x5e23,67.22
0x9fd7,73.81
0x3d5a,86.62
0xa73,74.82
0x635f,78.54
0x3bf3,32.32
0x64d,72.32
0x2d38,86.45
0xc68e,79.69
0xc606,79.45
0x52e1,72.97
0xaf3d,75.53
0x6afa,77.2
0x9cac,72.31
0xbad2,71.39
0x1477,82.56
0x3d0a,71.39
0x86a5,72.91
0xb0e7,86.09
0x77f7,90.6
0x745d,70.48
0x6fac,87.33
0x4f48,74.95
0x7c0e,63.46
0x127f,92.89
0xa048,79.49
0x1085,81.29
0x80c9,86.98
0x4d32,79.13
0xac6b,69.5
0x5428,89.05
0x2a31,75.63
0x3952,77.94
0x1977,69.17
0x32ca,94.1
0x5c0a,69.74
0x5462,88.27
0x1760,77.31
0x6934,88.64
0x6cea,59.74
0x2c98,84.21
0x82d8,69.48
0x65ae,94.41
0xb73f,59.42
0x97fd,69.33
0x9657,70.17
0x4ed3,76.76
0xb6b2,41.23
0x6142,86.6
0x3cd9,80.64
0x4c27,62.84
0x4109,74.62
0xa6f6,79.07
0x1e0f,77.76
0x4635,44.48
0xc93c,88.56
0x411f,91.56
0x4b5f,63.93
0xaa47,85.0
0xb9f7,73.53
0x9a13,78.07
0xaca0,74.38
0x6ab1,33.48
0x423d,62.71
0x78c5,88.85
0xbf3,74.5
0x305b,77.12
0x5cff,82.13
