,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Num,Side,Group,Number,Transported
7718,Earth,False,TRAPPIST-1e,37.0,False,72.0,0.0,18.0,0.0,809.0,F,1575,S,8233,2,False
7719,Earth,False,TRAPPIST-1e,15.0,False,0.0,21.0,22.0,1149.0,249.0,F,1576,S,8235,1,False
7720,Earth,False,TRAPPIST-1e,19.0,False,511.0,0.0,0.0,267.0,0.0,F,1577,S,8237,1,False
7721,Earth,False,TRAPPIST-1e,20.0,False,749.0,16.0,0.0,0.0,29.0,F,1578,S,8238,1,False
7722,Earth,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,G,1328,S,8238,2,False
7723,Earth,False,55 Cancri e,21.0,False,499.0,0.0,193.0,1.0,1.0,F,1579,S,8239,1,False
7724,Earth,False,TRAPPIST-1e,20.0,False,2.0,2.0,876.0,8.0,0.0,G,1330,S,8242,1,True
7725,Earth,False,TRAPPIST-1e,18.0,False,0.0,44.0,0.0,795.0,69.0,G,1331,S,8243,1,False
7726,Earth,False,TRAPPIST-1e,27.0,False,1007.0,0.0,0.0,9.0,0.0,G,1337,P,8244,1,False
7727,Europa,False,TRAPPIST-1e,23.0,False,0.0,2984.0,23.0,686.0,173.0,D,258,P,8247,1,True
7728,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,G,1339,P,8248,1,False
7729,Earth,False,PSO J318.5-22,72.0,False,309.0,0.0,0.0,0.0,463.0,G,1339,P,8248,2,False
7730,Earth,True,,35.0,False,0.0,0.0,0.0,0.0,0.0,G,1332,S,8251,1,True
7731,Earth,False,55 Cancri e,29.0,False,52.0,,612.0,465.0,79.0,F,1699,P,8252,1,False
7732,Earth,,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,G,1341,P,8252,2,False
7733,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,G,1341,P,8252,3,False
7734,Mars,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,F,1700,P,8254,1,True
7735,Earth,False,TRAPPIST-1e,28.0,False,0.0,1.0,12.0,875.0,0.0,G,1333,S,8255,1,False
7736,Mars,False,TRAPPIST-1e,41.0,False,396.0,0.0,653.0,0.0,0.0,E,529,P,8257,1,False
7737,Earth,False,TRAPPIST-1e,,False,0.0,0.0,486.0,324.0,0.0,G,1342,P,8259,1,False
7738,Earth,False,55 Cancri e,19.0,,84.0,4.0,4.0,629.0,0.0,F,1582,S,8260,1,False
7739,Earth,False,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,G,1334,S,8260,2,True
7740,Earth,True,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,G,1334,S,8260,3,True
7741,Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,G,1343,P,8261,1,False
7742,Mars,False,TRAPPIST-1e,21.0,False,32.0,0.0,1008.0,0.0,0.0,F,1584,S,8264,1,True
7743,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,G,1344,P,8265,1,False
7744,Earth,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,G,1345,P,8266,1,True
7745,Mars,False,TRAPPIST-1e,29.0,False,304.0,0.0,48.0,946.0,0.0,E,530,P,8267,1,False
7746,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,F,1701,P,8267,2,True
7747,Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,B,321,S,8268,1,True
7748,Europa,False,TRAPPIST-1e,19.0,False,0.0,3.0,0.0,918.0,2346.0,B,321,S,8268,2,False
7749,Mars,False,TRAPPIST-1e,38.0,False,86.0,1144.0,783.0,0.0,0.0,F,1702,P,8270,1,True
7750,Earth,False,TRAPPIST-1e,19.0,False,29.0,2633.0,0.0,0.0,124.0,F,1586,S,8271,1,True
7751,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,F,1587,S,8272,1,True
7752,Mars,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,F,1587,S,8272,2,True
7753,Mars,True,TRAPPIST-1e,29.0,False,0.0,,0.0,,0.0,F,1587,S,8272,3,True
7754,Earth,False,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,369.0,515.0,G,1346,P,8273,1,False
7755,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,F,1588,S,8275,1,True
7756,Europa,,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,C,273,P,8276,1,True
7757,Europa,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,C,273,P,8276,2,True
7758,Earth,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,G,1348,P,8277,1,True
7759,Earth,False,TRAPPIST-1e,31.0,False,0.0,4334.0,55.0,56.0,,G,1349,P,8279,1,True
7760,Earth,False,TRAPPIST-1e,34.0,False,0.0,0.0,880.0,22.0,0.0,F,1703,P,8280,1,True
7761,,False,TRAPPIST-1e,45.0,False,0.0,1.0,233.0,453.0,17.0,F,1704,P,8281,1,False
7762,Earth,False,TRAPPIST-1e,61.0,False,67.0,0.0,654.0,0.0,86.0,G,1336,S,8282,1,False
7763,Mars,False,TRAPPIST-1e,21.0,False,1242.0,0.0,654.0,0.0,0.0,E,542,S,8287,1,False
7764,Mars,False,TRAPPIST-1e,,False,1852.0,0.0,870.0,0.0,7.0,D,259,P,8288,1,False
7765,Mars,False,TRAPPIST-1e,15.0,False,1150.0,0.0,175.0,1.0,11.0,F,1705,P,8288,2,False
7766,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,G,1350,P,8289,1,False
7767,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,G,1339,S,8291,1,True
7768,Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,C,310,S,8292,1,True
7769,Mars,True,TRAPPIST-1e,62.0,False,0.0,0.0,0.0,0.0,0.0,E,543,S,8294,1,True
7770,Mars,False,TRAPPIST-1e,40.0,False,1309.0,0.0,0.0,0.0,0.0,F,1591,S,8295,1,False
7771,,False,TRAPPIST-1e,21.0,False,5.0,0.0,0.0,22.0,639.0,F,1592,S,8297,1,False
7772,Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,F,1593,S,8298,1,True
7773,Europa,False,,27.0,False,0.0,,0.0,1866.0,676.0,C,274,P,8300,1,True
7774,Europa,False,TRAPPIST-1e,28.0,False,1722.0,5063.0,0.0,87.0,920.0,C,275,P,8301,1,False
7775,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,G,1340,S,8302,1,True
7776,Earth,False,TRAPPIST-1e,17.0,False,4.0,0.0,867.0,0.0,0.0,F,1594,S,8302,2,False
7777,Mars,False,55 Cancri e,23.0,False,218.0,0.0,2267.0,497.0,0.0,F,1595,S,8303,1,False
7778,Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,G,1351,P,8306,1,True
7779,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,G,1351,P,8306,2,True
7780,Earth,False,,41.0,False,836.0,0.0,0.0,,49.0,G,1351,P,8306,3,False
7781,Europa,False,55 Cancri e,27.0,True,0.0,1337.0,1929.0,0.0,0.0,A,100,S,8307,1,True
7782,Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,A,100,S,8307,2,True
7783,Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,E,545,S,8310,1,True
7784,Earth,False,TRAPPIST-1e,30.0,False,467.0,0.0,0.0,0.0,287.0,G,1341,S,8313,1,False
7785,Europa,False,TRAPPIST-1e,30.0,False,0.0,640.0,0.0,31.0,6201.0,D,245,S,8314,1,False
7786,,False,55 Cancri e,29.0,True,0.0,2949.0,0.0,2.0,654.0,D,245,S,8314,2,True
7787,Earth,False,TRAPPIST-1e,21.0,False,380.0,177.0,161.0,0.0,85.0,F,1598,S,8315,1,False
7788,Earth,False,55 Cancri e,21.0,False,532.0,4.0,37.0,1.0,0.0,F,1709,P,8316,1,False
7789,Earth,False,55 Cancri e,18.0,False,2.0,83.0,576.0,37.0,0.0,F,1710,P,8317,1,False
7790,Mars,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,F,1711,P,8318,1,True
7791,Mars,False,TRAPPIST-1e,65.0,False,1399.0,0.0,0.0,0.0,0.0,F,1711,P,8318,2,False
7792,Mars,False,55 Cancri e,25.0,False,149.0,0.0,194.0,731.0,0.0,F,1711,P,8318,3,False
7793,Mars,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,F,1711,P,8318,4,True
7794,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,729.0,,75.0,F,1712,P,8319,1,False
7795,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,G,1352,P,8320,1,True
7796,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,693.0,F,1713,P,8321,1,False
7797,Europa,False,PSO J318.5-22,45.0,True,,49.0,0.0,4864.0,3902.0,,,,8322,1,False
7798,,True,55 Cancri e,52.0,False,0.0,0.0,0.0,0.0,0.0,C,312,S,8322,2,True
7799,Earth,False,PSO J318.5-22,55.0,False,0.0,465.0,277.0,48.0,0.0,E,546,S,8323,1,True
7800,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,G,1353,P,8324,1,False
7801,Earth,False,TRAPPIST-1e,31.0,False,773.0,0.0,0.0,,1.0,G,1354,P,8326,1,False
7802,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,G,1356,P,8328,1,False
7803,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,G,1357,P,8329,1,False
7804,Earth,False,TRAPPIST-1e,39.0,False,799.0,0.0,0.0,4.0,0.0,F,1600,S,8330,1,False
7805,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,G,1358,P,8332,1,True
7806,Europa,False,55 Cancri e,33.0,False,988.0,0.0,0.0,2274.0,3098.0,C,313,S,8333,1,False
7807,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,G,1359,P,8334,1,True
7808,Mars,False,TRAPPIST-1e,30.0,False,697.0,0.0,602.0,0.0,0.0,E,531,P,8335,1,False
7809,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,E,547,S,8336,1,True
7810,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,F,1716,P,8338,1,True
7811,Mars,False,TRAPPIST-1e,45.0,False,506.0,0.0,2.0,829.0,0.0,F,1716,P,8338,2,False
7812,Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,,0.0,F,1716,P,8338,3,True
7813,Europa,False,TRAPPIST-1e,39.0,False,0.0,261.0,,1831.0,1797.0,D,246,S,8339,1,False
7814,Europa,,TRAPPIST-1e,22.0,False,0.0,3716.0,0.0,1098.0,2065.0,D,246,S,8339,2,False
7815,Earth,False,TRAPPIST-1e,37.0,False,477.0,0.0,167.0,0.0,46.0,F,1601,S,8341,1,False
7816,Europa,False,TRAPPIST-1e,48.0,False,0.0,,0.0,408.0,293.0,E,548,S,8342,1,True
7817,Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,E,548,S,8342,2,True
7818,Europa,False,55 Cancri e,37.0,False,0.0,2215.0,2.0,1294.0,274.0,E,548,S,8342,3,False
7819,Earth,False,TRAPPIST-1e,27.0,False,1403.0,169.0,1081.0,0.0,0.0,F,1717,P,8343,1,False
7820,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,,0.0,0.0,D,247,S,8344,1,True
7821,Mars,False,TRAPPIST-1e,38.0,False,30.0,434.0,117.0,372.0,0.0,D,247,S,8344,2,True
7822,Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,D,247,S,8344,3,True
7823,Earth,False,PSO J318.5-22,18.0,False,0.0,0.0,1792.0,16.0,248.0,F,1602,S,8345,1,False
7824,Earth,False,TRAPPIST-1e,,False,41.0,23.0,63.0,0.0,647.0,F,1718,P,8346,1,False
7825,Mars,True,TRAPPIST-1e,47.0,False,0.0,,0.0,0.0,0.0,E,532,P,8348,1,True
7826,Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,B,323,S,8354,1,True
7827,Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,B,323,S,8354,2,True
7828,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,G,1361,P,8356,1,False
7829,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,B,326,S,8360,1,True
7830,Europa,True,TRAPPIST-1e,31.0,False,0.0,,0.0,0.0,0.0,B,326,S,8360,2,True
7831,Earth,False,TRAPPIST-1e,19.0,False,49.0,680.0,0.0,0.0,46.0,F,1720,P,8362,1,True
7832,Europa,False,55 Cancri e,25.0,False,0.0,1673.0,0.0,642.0,612.0,A,101,S,8363,1,False
7833,Europa,False,TRAPPIST-1e,26.0,False,0.0,690.0,1.0,1030.0,2273.0,A,101,S,8363,2,False
7834,Earth,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,G,1363,P,8365,1,True
7835,Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,G,1364,P,8366,1,False
7836,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,,,,8366,2,False
7837,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,G,1364,P,8366,3,True
7838,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,,616.0,G,1364,P,8366,4,False
7839,Earth,,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,G,1364,P,8366,5,False
7840,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,G,1365,P,8368,1,True
7841,Earth,False,55 Cancri e,49.0,False,336.0,64.0,377.0,0.0,0.0,F,1721,P,8368,2,True
7842,Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,F,1604,S,8369,1,True
7843,Mars,False,TRAPPIST-1e,57.0,True,435.0,22.0,1435.0,4.0,0.0,E,549,S,8369,2,True
7844,Earth,False,55 Cancri e,52.0,False,0.0,0.0,638.0,115.0,0.0,F,1605,S,8371,1,True
7845,Earth,False,TRAPPIST-1e,22.0,False,1.0,2.0,243.0,0.0,484.0,F,1606,S,8373,1,False
7846,Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,,,,8374,1,True
7847,Earth,False,PSO J318.5-22,15.0,False,64.0,0.0,0.0,0.0,640.0,,,,8375,1,True
7848,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,F,1607,S,8376,1,True
7849,Mars,False,TRAPPIST-1e,40.0,False,963.0,14.0,320.0,1.0,0.0,E,537,P,8377,1,False
7850,Earth,False,TRAPPIST-1e,13.0,False,0.0,0.0,505.0,2810.0,9.0,F,1608,S,8378,1,False
7851,Earth,False,TRAPPIST-1e,24.0,False,462.0,0.0,0.0,0.0,240.0,F,1609,S,8379,1,False
7852,Earth,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,G,1367,P,8380,1,True
7853,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,788.0,3.0,E,550,S,8381,1,False
7854,Europa,False,TRAPPIST-1e,43.0,False,0.0,7269.0,0.0,2750.0,2367.0,C,277,P,8382,1,False
7855,Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,G,1368,P,8383,1,False
7856,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,G,1368,P,8383,2,False
7857,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,G,1368,P,8383,3,True
7858,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,G,1368,P,8383,4,True
7859,Earth,False,TRAPPIST-1e,8.0,,0.0,0.0,0.0,0.0,0.0,G,1368,P,8383,5,False
7860,Earth,False,TRAPPIST-1e,57.0,False,0.0,839.0,1.0,0.0,2.0,G,1368,P,8383,6,True
7861,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,G,1368,P,8383,7,False
7862,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,1535.0,0.0,F,1722,P,8384,1,False
7863,Earth,False,55 Cancri e,27.0,False,0.0,1283.0,0.0,2256.0,0.0,G,1369,P,8386,1,False
7864,Earth,False,TRAPPIST-1e,20.0,False,781.0,0.0,33.0,,0.0,F,1724,P,8388,1,True
7865,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,G,1370,P,8390,1,True
7866,Earth,False,PSO J318.5-22,24.0,False,86.0,669.0,1.0,0.0,0.0,F,1610,S,8392,1,False
7867,Earth,False,TRAPPIST-1e,21.0,False,163.0,146.0,54.0,245.0,95.0,F,1725,P,8393,1,False
7868,Europa,False,55 Cancri e,33.0,True,9.0,1365.0,0.0,5577.0,1483.0,B,276,P,8394,1,False
7869,Europa,False,TRAPPIST-1e,32.0,False,0.0,13.0,0.0,2148.0,319.0,D,260,P,8395,1,False
7870,Earth,False,PSO J318.5-22,22.0,False,2.0,104.0,404.0,0.0,0.0,G,1371,P,8397,1,True
7871,Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,B,329,S,8398,1,True
7872,Europa,True,,41.0,False,0.0,0.0,0.0,0.0,0.0,B,329,S,8398,2,True
7873,Europa,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,C,315,S,8401,1,True
7874,Europa,True,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,C,316,S,8403,1,True
7875,Earth,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,,0.0,G,1346,S,8404,1,True
7876,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,G,1346,S,8404,2,True
7877,Earth,False,TRAPPIST-1e,37.0,False,0.0,0.0,1025.0,0.0,0.0,G,1372,P,8405,1,True
7878,Mars,False,TRAPPIST-1e,21.0,False,1214.0,179.0,566.0,,619.0,D,250,S,8406,1,False
7879,Earth,False,TRAPPIST-1e,34.0,False,44.0,1290.0,51.0,0.0,9.0,F,1613,S,8407,1,False
7880,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,G,1373,P,8409,1,False
7881,Earth,False,TRAPPIST-1e,52.0,False,289.0,302.0,0.0,112.0,0.0,F,1615,S,8410,1,False
7882,Earth,False,TRAPPIST-1e,15.0,False,0.0,3137.0,0.0,0.0,0.0,F,1726,P,8411,1,True
7883,Earth,False,TRAPPIST-1e,24.0,False,0.0,171.0,591.0,22.0,0.0,G,1374,P,8414,1,False
7884,Earth,False,TRAPPIST-1e,45.0,False,0.0,0.0,635.0,2.0,0.0,E,553,S,8416,1,True
7885,Europa,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,B,330,S,8418,1,True
7886,Europa,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,206.0,2684.0,B,330,S,8418,2,False
7887,Earth,False,TRAPPIST-1e,19.0,False,0.0,168.0,481.0,0.0,0.0,F,1618,S,8419,1,True
7888,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,G,1349,S,8419,2,True
7889,Earth,False,TRAPPIST-1e,20.0,False,4210.0,4.0,0.0,58.0,0.0,E,554,S,8420,1,False
7890,Earth,False,TRAPPIST-1e,27.0,False,1.0,30.0,739.0,0.0,33.0,F,1619,S,8421,1,True
7891,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,6.0,0.0,733.0,F,1620,S,8423,1,False
7892,Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,G,1376,P,8427,1,False
7893,Earth,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,G,1351,S,8429,1,True
7894,Earth,False,TRAPPIST-1e,29.0,False,324.0,0.0,546.0,0.0,0.0,F,1621,S,8430,1,False
7895,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,B,277,P,8431,1,True
7896,Europa,,55 Cancri e,26.0,False,1.0,4680.0,25.0,564.0,13.0,B,277,P,8431,2,False
7897,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,G,1377,P,8432,1,False
7898,Earth,False,TRAPPIST-1e,25.0,False,341.0,608.0,2.0,2.0,16.0,F,1729,P,8433,1,True
7899,Earth,False,PSO J318.5-22,36.0,False,52.0,0.0,132.0,334.0,176.0,,,,8437,1,False
7900,Mars,False,TRAPPIST-1e,32.0,False,725.0,0.0,1641.0,0.0,0.0,F,1624,S,8438,1,False
7901,Earth,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,G,1352,S,8441,1,True
7902,Mars,False,TRAPPIST-1e,32.0,False,857.0,158.0,0.0,33.0,0.0,E,540,P,8442,1,False
7903,Earth,False,TRAPPIST-1e,48.0,False,0.0,1570.0,1.0,0.0,2.0,F,1733,P,8444,1,False
7904,Earth,False,TRAPPIST-1e,25.0,False,1.0,0.0,1.0,14.0,1491.0,F,1734,P,8447,1,False
7905,Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,,B,278,P,8448,1,True
7906,Europa,False,55 Cancri e,32.0,False,0.0,2154.0,0.0,9655.0,859.0,C,317,S,8449,1,False
7907,Europa,False,TRAPPIST-1e,50.0,False,0.0,3070.0,0.0,44.0,562.0,C,317,S,8449,2,True
7908,Mars,False,55 Cancri e,31.0,False,1997.0,0.0,0.0,0.0,0.0,F,1625,S,8451,1,False
7909,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,F,1625,S,8451,2,True
7910,Europa,False,55 Cancri e,52.0,True,0.0,831.0,1536.0,0.0,7953.0,C,279,P,8452,1,False
7911,Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,C,279,P,8452,2,True
7912,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,C,279,P,8452,3,True
7913,Europa,False,TRAPPIST-1e,36.0,False,0.0,1055.0,18.0,1669.0,49.0,C,279,P,8452,4,True
7914,Earth,False,TRAPPIST-1e,19.0,False,112.0,0.0,265.0,396.0,0.0,G,1354,S,8454,1,False
7915,Europa,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,C,280,P,8456,1,True
7916,Earth,False,TRAPPIST-1e,23.0,False,29.0,0.0,,332.0,270.0,F,1627,S,8457,1,False
7917,Europa,False,55 Cancri e,57.0,False,0.0,4301.0,31.0,665.0,6329.0,C,319,S,8458,1,False
7918,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,C,319,S,8458,2,True
7919,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,C,319,S,8458,3,True
7920,Europa,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,C,319,S,8458,4,True
7921,Europa,False,TRAPPIST-1e,28.0,False,1004.0,2423.0,0.0,0.0,17.0,C,319,S,8458,5,True
7922,Europa,False,TRAPPIST-1e,26.0,True,1.0,5610.0,0.0,5.0,119.0,C,319,S,8458,6,True
7923,Earth,True,PSO J318.5-22,43.0,False,0.0,0.0,0.0,0.0,0.0,G,1355,S,8459,1,False
7924,Earth,False,TRAPPIST-1e,39.0,False,0.0,21.0,63.0,677.0,0.0,F,1628,S,8460,1,False
7925,Earth,False,TRAPPIST-1e,21.0,False,32.0,640.0,0.0,0.0,0.0,F,1629,S,8462,1,True
7926,Earth,False,55 Cancri e,24.0,False,0.0,0.0,608.0,37.0,0.0,F,1630,S,8463,1,False
7927,Mars,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,E,542,P,8465,1,False
7928,Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,F,1736,P,8465,2,True
7929,Earth,False,TRAPPIST-1e,21.0,False,0.0,5.0,0.0,687.0,10.0,F,1737,P,8466,1,False
7930,Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,G,1379,P,8467,1,True
7931,Mars,False,55 Cancri e,38.0,False,1161.0,0.0,19.0,0.0,0.0,D,263,P,8468,1,False
7932,Earth,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,G,1356,S,8469,1,True
7933,Europa,,55 Cancri e,31.0,True,8243.0,280.0,0.0,3220.0,2285.0,C,281,P,8470,1,False
7934,Europa,False,55 Cancri e,66.0,True,0.0,1828.0,1.0,1873.0,45.0,E,556,S,8471,1,False
7935,Earth,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,G,1380,P,8472,1,False
7936,Earth,,55 Cancri e,21.0,False,39.0,53.0,94.0,33.0,518.0,F,1632,S,8474,1,False
7937,Europa,False,55 Cancri e,49.0,False,0.0,2808.0,1083.0,110.0,1132.0,B,331,S,8475,1,False
7938,Europa,False,55 Cancri e,21.0,False,2.0,4887.0,64.0,4952.0,1734.0,B,331,S,8475,2,False
7939,Mars,False,TRAPPIST-1e,27.0,False,244.0,0.0,492.0,297.0,23.0,D,252,S,8476,1,True
7940,Earth,False,TRAPPIST-1e,23.0,False,0.0,1.0,51.0,1711.0,219.0,F,1633,S,8477,1,False
7941,Earth,False,TRAPPIST-1e,27.0,,0.0,0.0,0.0,716.0,0.0,F,1738,P,8479,1,False
7942,Earth,False,TRAPPIST-1e,49.0,False,188.0,0.0,143.0,1443.0,555.0,G,1382,P,8480,1,False
7943,Earth,False,TRAPPIST-1e,38.0,False,0.0,847.0,3.0,34.0,0.0,G,1382,P,8480,2,False
7944,Europa,True,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,B,332,S,8481,1,True
7945,Earth,True,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,G,1358,S,8482,1,False
7946,Europa,True,TRAPPIST-1e,29.0,True,0.0,0.0,0.0,0.0,0.0,D,253,S,8483,1,True
7947,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,G,1360,S,8486,1,True
7948,Europa,,55 Cancri e,32.0,True,65.0,,0.0,88.0,9811.0,C,282,P,8487,1,False
7949,Earth,True,PSO J318.5-22,22.0,False,,0.0,0.0,0.0,0.0,G,1383,P,8489,1,True
7950,Mars,False,55 Cancri e,35.0,False,319.0,0.0,6331.0,8.0,0.0,F,1635,S,8491,1,True
7951,Earth,False,TRAPPIST-1e,28.0,False,0.0,62.0,3.0,667.0,0.0,F,1740,P,8492,1,True
7952,Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,G,1384,P,8493,1,False
7953,Mars,False,TRAPPIST-1e,42.0,False,770.0,0.0,1301.0,,0.0,E,543,P,8494,1,True
7954,Europa,False,55 Cancri e,37.0,False,18.0,4754.0,1.0,1254.0,2.0,C,283,P,8495,1,True
